accession	BinID	NewContigID	OldContigId	ContigIdMerge	ContigNewLength	ContigOldLength	GC	ProteinID	ProteinGC	ProteinLength	Prokka
GCA_000008085-CALJACFG_01500	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01500	0.074	148	hypothetical protein
GCA_000008085-CALJACFG_01510	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01510	0.063	268	50S ribosomal protein L4
GCA_000008085-CALJACFG_01520	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01520	0.046	217	hypothetical protein
GCA_000008085-CALJACFG_01530	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01530	0.031	126	hypothetical protein
GCA_000008085-CALJACFG_01540	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01540	0.076	444	Ribosomal protein S12 methylthiotransferase RimO
GCA_000008085-CALJACFG_01550	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01550	0	97	DNA-binding protein
GCA_000008085-CALJACFG_01560	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01560	0.033	180	Adenylate kinase
GCA_000008085-CALJACFG_01570	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01570	0.08	99	hypothetical protein
GCA_000008085-CALJACFG_01580	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01580	0.053	392	CCA-adding enzyme
GCA_000008085-CALJACFG_01590	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01590	0.021	93	hypothetical protein
GCA_000008085-CALJACFG_01600	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01600	0.066	120	hypothetical protein
GCA_000008085-CALJACFG_01610	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01610	0.059	961	hypothetical protein
GCA_000008085-CALJACFG_01620	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01620	0.092	603	DNA-directed RNA polymerase subunit B'
GCA_000008085-CALJACFG_01630	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01630	0.04	319	Fe(2+) transporter FeoB
GCA_000008085-CALJACFG_01640	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01640	0.062	193	hypothetical protein
GCA_000008085-CALJACFG_01650	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01650	0.021	47	hypothetical protein
GCA_000008085-CALJACFG_01660	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01660	0.094	179	hypothetical protein
GCA_000008085-CALJACFG_01670	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01670	0.04	323	hypothetical protein
GCA_000008085-CALJACFG_01680	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01680	0.058	327	hypothetical protein
GCA_000008085-CALJACFG_01690	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01690	0	55	hypothetical protein
GCA_000008085-CALJACFG_01700	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01700	0.128	101	hypothetical protein
GCA_000008085-CALJACFG_01710	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01710	0.054	291	hypothetical protein
GCA_000008085-CALJACFG_01720	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01720	0.014	67	hypothetical protein
GCA_000008085-CALJACFG_01730	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01730	0.057	173	hypothetical protein
GCA_000008085-CALJACFG_01740	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01740	0.02	198	V-type ATP synthase subunit D
GCA_000008085-CALJACFG_01750	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01750	0.088	476	Protein translocase subunit SecY
GCA_000008085-CALJACFG_01760	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01760	0.052	322	Replication factor C small subunit
GCA_000008085-CALJACFG_01770	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01770	0.053	618	hypothetical protein
GCA_000008085-CALJACFG_01780	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01780	0.06	348	hypothetical protein
GCA_000008085-CALJACFG_01790	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01790	0.059	268	Glycosyltransferase AglI
GCA_000008085-CALJACFG_01800	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01800	0.067	489	DNA-directed RNA polymerase subunit B''
GCA_000008085-CALJACFG_01810	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01810	0.083	381	hypothetical protein
GCA_000008085-CALJACFG_01820	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01820	0.113	256	hypothetical protein
GCA_000008085-CALJACFG_01830	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01830	0.147	61	30S ribosomal protein S27ae
GCA_000008085-CALJACFG_01840	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01840	0.042	633	Threonine--tRNA ligase
GCA_000008085-CALJACFG_01850	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01850	0.07	114	50S ribosomal protein L14e
GCA_000008085-CALJACFG_01860	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01860	0.058	86	50S ribosomal protein L30e
GCA_000008085-CALJACFG_01870	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01870	0.088	136	hypothetical protein
GCA_000008085-CALJACFG_01880	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01880	0.031	96	DNA-directed RNA polymerase subunit L
GCA_000008085-CALJACFG_01890	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01890	0.089	190	50S ribosomal protein L15e
GCA_000008085-CALJACFG_01900	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01900	0.111	108	50S ribosomal protein L44e
GCA_000008085-CALJACFG_01910	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01910	0.095	198	Exosome complex component Rrp4
GCA_000008085-CALJACFG_01920	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01920	0.064	449	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
GCA_000008085-CALJACFG_01930	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01930	0.073	369	Proteasome-activating nucleotidase
GCA_000008085-CALJACFG_01940	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01940	0.037	106	hypothetical protein
GCA_000008085-CALJACFG_01950	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01950	0.075	159	30S ribosomal protein S19e
GCA_000008085-CALJACFG_01960	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01960	0.071	292	Putative branched-chain-amino-acid aminotransferase
GCA_000008085-CALJACFG_01970	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01970	0.033	354	hypothetical protein
GCA_000008085-CALJACFG_01980	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01980	0.067	222	Peroxiredoxin
GCA_000008085-CALJACFG_01990	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_01990	0.058	136	hypothetical protein
GCA_000008085-CALJACFG_02000	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02000	0.037	591	Prephenate dehydratase
GCA_000008085-CALJACFG_02010	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02010	0.036	388	Glycosyltransferase Gtf1
GCA_000008085-CALJACFG_02020	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02020	0.059	101	hypothetical protein
GCA_000008085-CALJACFG_02030	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02030	0.051	136	hypothetical protein
GCA_000008085-CALJACFG_02040	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02040	0.059	337	Small-conductance mechanosensitive channel MscMJ
GCA_000008085-CALJACFG_02050	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02050	0.047	336	hypothetical protein
GCA_000008085-CALJACFG_02060	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02060	0.074	243	Replication factor A
GCA_000008085-CALJACFG_02070	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02070	0.055	180	hypothetical protein
GCA_000008085-CALJACFG_02080	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02080	0.068	102	50S ribosomal protein L12
GCA_000008085-CALJACFG_02090	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02090	0.04	174	50S ribosomal protein L22
GCA_000008085-CALJACFG_02100	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02100	0.086	196	Proteasome subunit beta
GCA_000008085-CALJACFG_02110	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02110	0.064	154	tRNA-splicing endonuclease
GCA_000008085-CALJACFG_02120	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02120	0.042	70	DNA-directed RNA polymerase subunit K
GCA_000008085-CALJACFG_02130	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02130	0.056	142	putative tRNA pseudouridine synthase B
GCA_000008085-CALJACFG_02140	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02140	0.046	537	Arginine--tRNA ligase
GCA_000008085-CALJACFG_02150	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02150	0.092	162	50S ribosomal protein L13
GCA_000008085-CALJACFG_02160	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02160	0.036	711	hypothetical protein
GCA_000008085-CALJACFG_02170	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02170	0.057	537	Proline--tRNA ligase
GCA_000008085-CALJACFG_02180	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02180	0.065	138	Endoribonuclease Nob1
GCA_000008085-CALJACFG_02190	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02190	0.048	499	Alanine--tRNA ligase
GCA_000008085-CALJACFG_02200	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02200	0.037	188	hypothetical protein
GCA_000008085-CALJACFG_02210	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02210	0.034	87	hypothetical protein
GCA_000008085-CALJACFG_02220	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02220	0.044	401	hypothetical protein
GCA_000008085-CALJACFG_02230	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02230	0.026	224	hypothetical protein
GCA_000008085-CALJACFG_02240	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02240	0	90	hypothetical protein
GCA_000008085-CALJACFG_02250	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02250	0.072	69	Membrane-associated ATPase C chain
GCA_000008085-CALJACFG_02260	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02260	0.066	166	hypothetical protein
GCA_000008085-CALJACFG_02270	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02270	0.138	65	30S ribosomal protein S27e
GCA_000008085-CALJACFG_02280	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02280	0.022	88	Elongation factor 1-beta
GCA_000008085-CALJACFG_02290	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02290	0.112	98	hypothetical protein
GCA_000008085-CALJACFG_02300	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02300	0.079	668	hypothetical protein
GCA_000008085-CALJACFG_02310	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02310	0.06	249	N(1)-aminopropylagmatine ureohydrolase
GCA_000008085-CALJACFG_02320	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02320	0.068	44	hypothetical protein
GCA_000008085-CALJACFG_02330	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02330	0.021	137	hypothetical protein
GCA_000008085-CALJACFG_02340	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02340	0.053	262	hypothetical protein
GCA_000008085-CALJACFG_02350	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02350	0.067	296	2-(3-amino-3-carboxypropyl)histidine synthase
GCA_000008085-CALJACFG_02360	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02360	0.168	77	30S ribosomal protein S14 type Z
GCA_000008085-CALJACFG_02370	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02370	0.043	138	HTH-type transcriptional regulator Ptr2
GCA_000008085-CALJACFG_02380	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02380	0.04	297	tRNA (guanine(37)-N1)/4-demethylwyosine(37)-methyltransferase Taw22
GCA_000008085-CALJACFG_02390	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02390	0.06	1016	Isoleucine--tRNA ligase
GCA_000008085-CALJACFG_02400	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02400	0.138	65	Transcription elongation factor Spt4
GCA_000008085-CALJACFG_02410	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02410	0.074	174	hypothetical protein
GCA_000008085-CALJACFG_02420	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02420	0.049	301	hypothetical protein
GCA_000008085-CALJACFG_02430	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02430	0.04	300	Replication factor C small subunit
GCA_000008085-CALJACFG_02440	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02440	0.092	237	hypothetical protein
GCA_000008085-CALJACFG_02450	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02450	0.071	336	hypothetical protein
GCA_000008085-CALJACFG_02460	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02460	0.046	195	hypothetical protein
GCA_000008085-CALJACFG_02470	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02470	0.08	175	Release factor glutamine methyltransferase
GCA_000008085-CALJACFG_02480	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02480	0.045	977	Leucine--tRNA ligase
GCA_000008085-CALJACFG_02490	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02490	0.053	526	DNA polymerase II small subunit
GCA_000008085-CALJACFG_02500	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02500	0.046	192	50S ribosomal protein L6
GCA_000008085-CALJACFG_02510	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02510	0.07	198	30S ribosomal protein S7
GCA_000008085-CALJACFG_02520	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02520	0.045	220	hypothetical protein
GCA_000008085-CALJACFG_02530	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02530	0.077	270	Glutamyl-tRNA(Gln) amidotransferase subunit E
GCA_000008085-CALJACFG_02540	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02540	0.095	115	Peptidyl-tRNA hydrolase
GCA_000008085-CALJACFG_02550	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02550	0.064	216	hypothetical protein
GCA_000008085-CALJACFG_02560	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02560	0.038	180	30S ribosomal protein S4
GCA_000008085-CALJACFG_02570	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02570	0.081	233	Exosome complex component Rrp41
GCA_000008085-CALJACFG_02580	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02580	0.032	217	hypothetical protein
GCA_000008085-CALJACFG_02590	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02590	0.058	170	hypothetical protein
GCA_000008085-CALJACFG_02600	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02600	0.061	751	Isoleucine--tRNA ligase
GCA_000008085-CALJACFG_02610	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02610	0.054	329	hypothetical protein
GCA_000008085-CALJACFG_02620	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02620	0.032	154	hypothetical protein
GCA_000008085-CALJACFG_02630	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02630	0.033	786	DNA double-strand break repair Rad50 ATPase
GCA_000008085-CALJACFG_02640	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02640	0.082	182	hypothetical protein
GCA_000008085-CALJACFG_02650	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02650	0.042	140	50S ribosomal protein L24
GCA_000008085-CALJACFG_02660	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02660	0.072	83	hypothetical protein
GCA_000008085-CALJACFG_02670	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02670	0.044	68	hypothetical protein
GCA_000008085-CALJACFG_02680	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02680	0.069	686	hypothetical protein
GCA_000008085-CALJACFG_02690	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02690	0.065	153	hypothetical protein
GCA_000008085-CALJACFG_02700	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02700	0.062	129	hypothetical protein
GCA_000008085-CALJACFG_02710	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02710	0.015	63	50S ribosomal protein L29
GCA_000008085-CALJACFG_02720	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02720	0.085	105	Protein translation factor SUI1
GCA_000008085-CALJACFG_02730	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02730	0.055	416	V-type ATP synthase beta chain
GCA_000008085-CALJACFG_02740	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02740	0.071	2197	hypothetical protein
GCA_000008085-CALJACFG_02750	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02750	0.071	195	hypothetical protein
GCA_000008085-CALJACFG_02760	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02760	0.066	346	hypothetical protein
GCA_000008085-CALJACFG_02770	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02770	0.068	293	hypothetical protein
GCA_000008085-CALJACFG_02780	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02780	0.09	396	Translation initiation factor 2 subunit gamma
GCA_000008085-CALJACFG_02790	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02790	0.016	367	hypothetical protein
GCA_000008085-CALJACFG_02800	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02800	0.061	180	hypothetical protein
GCA_000008085-CALJACFG_02810	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02810	0.029	374	hypothetical protein
GCA_000008085-CALJACFG_02820	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02820	0.054	129	30S ribosomal protein S8
GCA_000008085-CALJACFG_02830	GCA_000008085	CALJACFG_1	AE017199.1	GCA_000008085_contig_1	490885	490885	0.315	CALJACFG_02830	0.082	315	Transcription initiation factor IIB
