target name	accession	query name	accession2	E-value_full_sequence	score_full_sequence	bias_full_sequence	E-value_best_first_domain	score_best_first_domain	bias_best_first_domain	exp	reg	clu	ov	env	dom	rep	inc	Description_target
GCA_000017945-FLGBHGLA_03320	-	RAMPs	PF03787.14	2.6e-27	93.2	0.0	3.1e-27	92.9	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04560	-	Sm_multidrug_ex	PF06695.10	2.3e-27	93.0	0.8	2.8e-27	92.7	0.8	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01940	-	TrkH	PF02386.15	1.8e-27	92.9	20.9	3.9e-24	81.9	8.7	2.4	1	1	1	2	2	2	2	-
GCA_000017945-FLGBHGLA_06780	-	CBS	PF00571.27	1.5e-27	92.8	1.5	9.2e-16	55.0	0.2	2.1	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_10300	-	Gp_dh_C	PF02800.19	1.9e-27	92.7	0.1	2.8e-27	92.2	0.1	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01330	-	PAPS_reduct	PF01507.18	3.4e-27	92.5	0.0	5.7e-27	91.8	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05520	-	PAPS_reduct	PF01507.18	3.6e-27	92.4	0.0	1.2e-26	90.8	0.0	1.8	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_05020	-	Radical_SAM	PF04055.20	4.5e-27	92.4	0.0	1.9e-26	90.4	0.0	2.1	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02940	-	Ribosomal_S26e	PF01283.18	2.6e-27	92.3	2.4	3.2e-27	92.1	2.4	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13170	-	Ribosomal_L5e	PF17144.3	3.6e-27	92.3	2.5	9.4e-20	68.1	1.0	2.7	2	1	1	3	3	3	2	-
GCA_000008085-CALJACFG_03510	-	RNA_pol_N	PF01194.16	2.1e-27	92.2	0.0	2.3e-27	92.0	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00390	-	Ribosomal_L37ae	PF01780.18	2e-27	92.0	3.5	2.2e-27	91.9	3.5	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02570	-	RNase_PH	PF01138.20	4.7e-27	92.0	0.1	6.3e-27	91.6	0.1	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00660	-	Ribosomal_S10	PF00338.21	2.8e-27	91.8	0.2	3.2e-27	91.6	0.2	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02360	-	Pribosyltran	PF00156.26	3.5e-27	91.8	0.0	4.7e-27	91.4	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05380	-	Peptidase_M20	PF01546.27	5.9e-27	91.6	0.1	7.8e-27	91.3	0.1	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04190	-	Lactamase_B	PF00753.26	7.3e-27	91.6	0.5	1e-26	91.1	0.5	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02550	-	Pribosyltran_N	PF13793.5	4.2e-27	91.4	0.0	2.5e-23	79.2	0.0	2.7	2	1	0	2	2	2	2	-
GCA_000008085-CALJACFG_00540	-	tRNA_U5-meth_tr	PF05958.10	6.9e-27	91.3	4.2	1.3e-14	50.9	0.1	2.5	2	1	0	2	2	2	2	-
GCA_000008085-CALJACFG_02010	-	Glycos_transf_1	PF00534.19	5.7e-27	91.3	1.1	1.1e-26	90.4	0.7	1.6	1	1	1	2	2	2	1	-
GCA_000017945-FLGBHGLA_12980	-	TPP_enzyme_C	PF02775.20	6.7e-27	91.1	0.2	1e-26	90.5	0.2	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13270	-	DEAD	PF00270.28	8.2e-27	91.0	0.0	9.8e-26	87.5	0.0	2.3	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_01630	-	ABC_tran	PF00005.26	1.1e-26	90.9	0.0	1.4e-26	90.6	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05100	-	Ribosomal_S13_N	PF08069.11	4.6e-27	90.8	0.0	9.1e-27	89.9	0.0	1.5	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05330	-	RNA_pol_Rpb5_C	PF01191.18	4e-27	90.8	1.0	6.1e-27	90.2	1.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13830	-	ABC_tran	PF00005.26	1.3e-26	90.7	0.0	1.9e-26	90.2	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04970	-	NAD_binding_7	PF13241.5	9.7e-27	90.4	0.5	1.7e-26	89.6	0.5	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12570	-	ABC_tran	PF00005.26	1.7e-26	90.4	0.0	2.1e-26	90.0	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14230	-	Mut7-C	PF01927.15	1.5e-26	90.2	0.5	4.8e-25	85.3	0.5	2.0	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00210	-	QRPTase_C	PF01729.18	1.6e-26	90.0	0.0	2.3e-26	89.5	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13420	-	tRNA-synt_1b	PF00579.24	1.9e-26	90.0	0.0	2.7e-26	89.5	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14660	-	Radical_SAM	PF04055.20	2.6e-26	90.0	0.0	8.8e-26	88.2	0.0	1.9	1	1	1	2	2	2	1	-
GCA_000008085-CALJACFG_04690	-	Ribosomal_S9	PF00380.18	2.1e-26	89.8	0.0	2.3e-26	89.7	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05440	-	NrfD	PF03916.13	2.8e-26	89.8	31.5	1.8e-25	87.2	31.5	2.2	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07200	-	SBDS	PF01172.17	1.2e-26	89.6	0.1	2.4e-26	88.6	0.1	1.5	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06750	-	RNA_pol_Rpb5_C	PF01191.18	1e-26	89.5	0.1	1.1e-26	89.3	0.1	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03330	-	zf-ZPR1	PF03367.12	2.5e-26	89.4	0.3	2.8e-26	89.2	0.3	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03600	-	cobW	PF02492.18	2.4e-26	89.3	0.0	3e-26	89.0	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04990	-	PTS_2-RNA	PF01885.15	3.8e-26	89.2	0.1	4.5e-26	88.9	0.1	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00080	-	Radical_SAM	PF04055.20	4.8e-26	89.1	0.1	1.4e-25	87.5	0.0	1.8	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_07520	-	BPD_transp_2	PF02653.15	3.4e-26	88.9	62.5	8.6e-26	87.6	55.4	2.7	2	1	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_00480	-	Cytochrom_C_asm	PF01578.19	5.5e-26	88.6	8.5	5.5e-26	88.6	8.5	2.7	2	1	0	2	2	2	1	-
GCA_000008085-CALJACFG_04160	-	AAA_3	PF07726.10	4.7e-26	88.2	0.0	6.4e-22	74.8	0.0	2.2	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_14800	-	Wyosine_form	PF08608.11	3.7e-26	88.2	0.1	6.8e-26	87.4	0.1	1.5	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03750	-	CLP1_P	PF16575.4	8.5e-26	87.9	0.0	1.7e-25	86.9	0.0	1.5	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06530	-	Radical_SAM	PF04055.20	1.1e-25	87.9	0.0	3.7e-25	86.2	0.0	1.9	1	1	1	2	2	2	1	-
GCA_000008085-CALJACFG_04250	-	V_ATPase_I	PF01496.18	5.1e-26	87.8	7.4	8.4e-16	54.0	1.2	2.3	2	0	0	2	2	2	2	-
GCA_000008085-CALJACFG_00790	-	Ribosomal_L5e	PF17144.3	9.7e-26	87.6	1.4	1.7e-16	57.5	0.2	2.6	2	1	1	3	3	3	2	-
GCA_000017945-FLGBHGLA_06360	-	MgtE	PF01769.15	1e-25	87.5	26.3	1.8e-16	57.6	6.2	3.0	2	1	1	3	3	3	2	-
GCA_000008085-CALJACFG_04010	-	SpoU_methylase	PF00588.18	1.1e-25	87.4	0.1	1.4e-25	87.1	0.1	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13820	-	BPD_transp_1	PF00528.21	1.4e-25	87.1	18.5	1.4e-25	87.1	10.9	2.3	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_10090	-	Ribosomal_L37e	PF01907.18	7.6e-26	87.0	13.8	8.6e-26	86.9	13.8	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02650	-	Ribosomal_L26	PF16906.4	1.1e-25	86.9	3.2	4.7e-25	84.9	3.2	1.8	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03680	-	tRNA-synt_2b	PF00587.24	1.8e-25	86.9	0.0	2.7e-25	86.3	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09500	-	CRCB	PF02537.14	1e-25	86.8	6.8	1.2e-25	86.6	6.8	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08260	-	Fer4_11	PF13247.5	1.1e-25	86.6	10.9	1.1e-25	86.6	10.9	2.1	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_05990	-	Acetyltransf_1	PF00583.24	1.7e-25	86.5	0.0	2.2e-25	86.1	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12930	-	Lactamase_B_3	PF13483.5	2.2e-25	86.4	0.3	4.1e-25	85.5	0.3	1.4	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_05340	-	Ribosomal_S2	PF00318.19	1.9e-25	86.3	0.0	7.4e-14	48.4	0.1	2.0	1	1	1	2	2	2	2	-
GCA_000008085-CALJACFG_04000	-	Wyosine_form	PF08608.11	1.6e-25	86.2	0.1	3.1e-25	85.3	0.1	1.5	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14540	-	Ribosomal_S17	PF00366.19	1.5e-25	86.1	0.5	1.9e-25	85.7	0.5	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06800	-	TP_methylase	PF00590.19	3.9e-25	86.0	0.0	5.3e-25	85.5	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07890	-	Nop10p	PF04135.11	1.4e-25	86.0	2.2	1.8e-25	85.7	2.2	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02250	-	AAA_18	PF13238.5	4e-25	85.8	0.0	5.2e-25	85.4	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02820	-	Ribosomal_S8	PF00410.18	2.7e-25	85.7	0.0	3.2e-25	85.5	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12310	-	Metallophos_2	PF12850.6	4.6e-25	85.7	0.0	5.3e-25	85.5	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14130	-	NiFe_hyd_SSU_C	PF14720.5	2.3e-25	85.7	0.8	4.2e-25	84.9	0.8	1.5	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10930	-	ERCC4	PF02732.14	5e-25	85.5	0.0	6.7e-25	85.0	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01380	-	ThiF	PF00899.20	4.3e-25	85.4	0.0	5.1e-25	85.2	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07470	-	Ribosomal_L24e	PF01246.19	2.7e-25	85.3	1.8	2.9e-25	85.3	1.8	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13620	-	CBS	PF00571.27	3.3e-25	85.3	6.6	4e-12	43.4	0.3	3.7	4	0	0	4	4	3	3	-
GCA_000017945-FLGBHGLA_03880	-	DUF424	PF04242.12	3.2e-25	85.2	0.2	3.5e-25	85.1	0.2	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01850	-	RNA_pol_A_bac	PF01000.25	5.2e-25	85.0	0.0	1.2e-23	80.6	0.0	2.3	2	1	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_07170	-	DUF126	PF01989.15	2.6e-25	85.0	0.1	4.8e-25	84.2	0.1	1.5	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02630	-	MoaE	PF02391.16	5.3e-25	84.9	0.0	7.6e-25	84.4	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04290	-	CCG	PF02754.15	4.4e-25	84.7	5.6	2.8e-12	43.7	1.3	2.3	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_00220	-	PUA	PF01472.19	3.9e-25	84.6	0.1	3.9e-25	84.6	0.1	1.5	2	0	0	2	2	2	1	-
GCA_000008085-CALJACFG_04590	-	FbpA	PF05833.10	7.5e-25	84.5	10.2	1.8e-24	83.3	10.2	1.5	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05860	-	AA_kinase	PF00696.27	9.9e-25	84.4	0.1	3.3e-24	82.8	0.1	1.7	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10670	-	Lactamase_B_2	PF12706.6	8.3e-25	84.4	0.1	3.2e-12	43.3	0.1	2.1	2	0	0	2	2	2	2	-
GCA_000008085-CALJACFG_04760	-	TruB_N	PF01509.17	1.3e-24	84.2	3.8	2.7e-21	73.4	3.8	3.3	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10290	-	TYW3	PF02676.13	9.7e-25	84.1	0.0	1.7e-24	83.3	0.0	1.4	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_01900	-	Ribosomal_L44	PF00935.18	9.6e-25	83.9	4.2	1.2e-24	83.6	4.2	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00090	-	Beta-Casp	PF10996.7	9.1e-25	83.9	0.0	5.8e-24	81.3	0.0	2.4	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_13410	-	RFC1	PF08519.11	1.5e-24	83.9	0.2	2.3e-24	83.3	0.2	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09550	-	PRAI	PF00697.21	1.8e-24	83.6	0.0	2.7e-24	82.9	0.0	1.3	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_01560	-	AAA_17	PF13207.5	2.1e-24	83.5	0.0	2.7e-24	83.1	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02880	-	dsDNA_bind	PF01984.19	1.4e-24	83.5	13.8	1.6e-24	83.3	13.8	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03950	-	Lactamase_B_3	PF13483.5	1.8e-24	83.4	0.2	3.4e-24	82.5	0.2	1.5	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14420	-	DUF61	PF01886.15	1.6e-24	83.4	0.2	1.8e-24	83.2	0.2	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06570	-	Metallophos	PF00149.27	5.3e-24	82.8	0.0	1.1e-23	81.8	0.0	1.4	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_07260	-	Thiamine_BP	PF01910.16	1.4e-24	82.8	0.4	1.5e-24	82.7	0.4	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09390	-	Creatininase	PF02633.13	2.9e-24	82.8	0.0	3.6e-24	82.5	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11240	-	AP_endonuc_2	PF01261.23	2.5e-24	82.8	0.1	3.8e-24	82.2	0.1	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08870	-	Ribosomal_S13_N	PF08069.11	1.6e-24	82.7	0.1	3.1e-24	81.7	0.1	1.5	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12170	-	Ribosomal_L10	PF00466.19	1.9e-24	82.7	1.9	1.9e-24	82.7	1.9	1.9	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_14580	-	Ribosomal_L5_C	PF00673.20	1.8e-24	82.7	0.1	4.9e-24	81.3	0.0	1.7	2	0	0	2	2	2	1	-
GCA_000008085-CALJACFG_01360	-	eIF-1a	PF01176.18	1.5e-24	82.6	0.2	2.5e-24	81.9	0.2	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01700	-	RimK	PF08443.10	3.6e-24	82.4	0.0	4.4e-24	82.1	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13980	-	GCH_III	PF05165.11	3.3e-24	82.4	0.0	4e-14	49.4	0.0	2.1	1	1	1	2	2	2	2	-
GCA_000008085-CALJACFG_00800	-	Beta-Casp	PF10996.7	3.2e-24	82.2	0.0	8.4e-24	80.8	0.0	1.8	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14060	-	Multi-haem_cyto	PF13447.5	4.2e-24	82.2	14.7	1.8e-19	67.0	1.6	4.2	4	0	0	4	4	4	4	-
GCA_000008085-CALJACFG_00890	-	Ribosomal_S10	PF00338.21	3.3e-24	82.0	0.9	3.7e-24	81.8	0.9	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02930	-	Nop10p	PF04135.11	2.5e-24	82.0	3.8	2.9e-24	81.8	3.8	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04340	-	HGTP_anticodon	PF03129.19	3.1e-24	81.9	0.1	7.8e-24	80.7	0.1	1.7	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01540	-	Radical_SAM	PF04055.20	1.1e-23	81.5	0.0	2.5e-23	80.2	0.0	1.6	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12500	-	CBS	PF00571.27	5e-24	81.5	11.4	1.6e-12	44.7	0.1	3.9	4	0	0	4	4	4	2	-
GCA_000017945-FLGBHGLA_02060	-	DNA_binding_1	PF01035.19	4.4e-24	81.4	0.0	5.3e-24	81.2	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02390	-	TrkA_N	PF02254.17	6.5e-24	81.4	1.3	9.1e-24	80.9	1.3	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04050	-	Ribosomal_S5_C	PF03719.14	2.9e-24	81.3	0.0	5.1e-24	80.5	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14320	-	SMC_N	PF02463.18	7.6e-24	81.3	23.0	5.5e-23	78.5	23.0	2.3	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05880	-	HGTP_anticodon	PF03129.19	5.4e-24	81.2	0.1	1.8e-23	79.5	0.1	1.9	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12290	-	GDPD	PF03009.16	1.4e-23	80.9	0.0	1.9e-14	50.9	0.0	2.1	1	1	1	2	2	2	2	-
GCA_000017945-FLGBHGLA_04240	-	GPI	PF06560.10	1.1e-23	80.4	0.0	1.4e-23	80.0	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12740	-	Flavin_Reduct	PF01613.17	1.6e-23	80.4	0.0	2.1e-23	80.0	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00540	-	Helicase_C_2	PF13307.5	2.1e-23	80.3	0.0	3.4e-23	79.6	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02190	-	Shikimate_dh_N	PF08501.10	1e-23	80.3	0.0	2.7e-23	79.0	0.0	1.7	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14570	-	Ribosomal_S4e	PF00900.19	8.3e-24	80.3	0.1	1.6e-23	79.4	0.1	1.5	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06870	-	Peptidase_M20	PF01546.27	2.1e-23	80.1	0.1	3.8e-23	79.2	0.0	1.4	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_09630	-	AAA	PF00004.28	2.2e-23	80.1	0.0	5.3e-23	78.9	0.0	1.7	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03950	-	Flavoprotein	PF02441.18	2e-23	79.8	0.0	2.8e-23	79.4	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05560	-	DNA_pol_B	PF00136.20	2.1e-23	79.7	0.5	2.6e-23	79.4	0.5	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01790	-	Glycos_transf_2	PF00535.25	2.6e-23	79.6	0.0	3.7e-23	79.1	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02260	-	AP_endonuc_2	PF01261.23	2.5e-23	79.6	0.2	5.2e-23	78.5	0.1	1.5	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04770	-	DUF3692	PF12469.7	2.1e-23	79.6	0.0	6.7e-23	78.0	0.0	1.9	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_09490	-	GGACT	PF06094.11	3.1e-23	79.6	0.4	3.7e-23	79.4	0.4	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13840	-	ABC_tran	PF00005.26	3.6e-23	79.5	0.0	5.1e-23	79.1	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04730	-	Peptidase_M54	PF07998.10	3.8e-23	79.4	2.9	7.4e-23	78.5	2.9	1.5	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_01630	-	MMR_HSR1	PF01926.22	2.5e-23	79.3	0.2	5.7e-23	78.2	0.2	1.6	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14520	-	Arc_PepC_II	PF06847.10	2.6e-23	79.3	0.3	4.7e-23	78.5	0.3	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09530	-	TruB_N	PF01509.17	4.4e-23	79.2	0.2	6e-20	69.1	0.2	3.1	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11160	-	ABC2_membrane_3	PF12698.6	3.4e-23	79.2	13.9	3.9e-23	79.0	13.9	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08040	-	PTPS	PF01242.18	3.2e-23	79.0	0.0	3.8e-23	78.7	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12550	-	DUF190	PF02641.14	3e-23	79.0	0.1	3.4e-23	78.8	0.1	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04410	-	Hjc	PF01870.17	2.4e-23	78.9	0.1	3.1e-23	78.6	0.1	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10350	-	Peptidase_S8	PF00082.21	4.9e-23	78.8	0.0	1.1e-21	74.4	0.0	2.0	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13480	-	DUF167	PF02594.15	2.8e-23	78.8	0.6	3.1e-23	78.7	0.6	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08590	-	Creatininase	PF02633.13	5.9e-23	78.5	0.0	9.1e-23	77.9	0.0	1.2	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_02170	-	tRNA-synt_2b	PF00587.24	8.6e-23	78.2	0.0	2.2e-22	76.8	0.0	1.7	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00880	-	Prefoldin	PF02996.16	5.7e-23	78.1	1.2	9.4e-23	77.4	1.2	1.4	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13210	-	SUI1	PF01253.21	6.2e-23	78.1	0.5	7.5e-23	77.9	0.5	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11600	-	Hjc	PF01870.17	4.8e-23	78.0	0.0	6.1e-23	77.6	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08780	-	TFIIS_C	PF01096.17	5.1e-23	77.6	9.3	1.3e-21	73.2	2.1	3.1	3	0	0	3	3	3	3	-
GCA_000008085-CALJACFG_01250	-	AAA_31	PF13614.5	1.3e-22	77.5	1.9	1.7e-22	77.2	0.8	1.7	1	1	1	2	2	2	1	-
GCA_000017945-FLGBHGLA_05200	-	DUF211	PF02680.13	7.5e-23	77.5	6.2	8.7e-23	77.3	6.2	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08380	-	Prefoldin_2	PF01920.19	7.7e-23	77.5	20.1	8.6e-23	77.3	20.1	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00050	-	Radical_SAM	PF04055.20	1.8e-22	77.4	0.1	3.2e-21	73.4	0.0	2.0	1	1	1	2	2	2	1	-
GCA_000017945-FLGBHGLA_10380	-	MFS_1	PF07690.15	1.1e-22	77.4	37.9	1.1e-22	77.4	37.9	1.8	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08840	-	CN_hydrolase	PF00795.21	1.4e-22	77.3	0.0	2e-22	76.7	0.0	1.2	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09950	-	Ribosomal_L23	PF00276.19	1.1e-22	77.1	4.1	4.9e-22	75.1	4.1	1.7	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05930	-	HupF_HypC	PF01455.17	1.1e-22	77.0	0.1	1.5e-22	76.5	0.1	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01050	-	TrmB	PF01978.18	9.5e-23	76.9	0.0	3.1e-22	75.2	0.0	1.9	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01080	-	Ribosomal_L11	PF00298.18	1.4e-22	76.9	0.7	2.4e-22	76.2	0.7	1.3	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03390	-	Ribosomal_S17	PF00366.19	1.1e-22	76.9	0.0	1.4e-22	76.6	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02530	-	Cdc6_C	PF09079.10	1.2e-22	76.7	1.1	8.6e-22	73.9	0.6	2.7	4	0	0	4	4	4	1	-
GCA_000017945-FLGBHGLA_02860	-	GTP-bdg_N	PF13167.5	1.9e-22	76.7	0.0	5.4e-22	75.3	0.0	1.8	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08910	-	HhH-GPD	PF00730.24	1.9e-22	76.7	0.0	2.6e-22	76.3	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02270	-	Ribosomal_S27e	PF01667.16	9.7e-23	76.6	1.2	1.1e-22	76.5	1.2	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08980	-	Inos-1-P_synth	PF01658.16	2.2e-22	76.4	0.0	4.8e-22	75.2	0.0	1.6	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_05820	-	Radical_SAM	PF04055.20	4.7e-22	76.1	0.0	2.4e-21	73.8	0.0	1.9	1	1	1	2	2	2	1	-
