GCA_000008085-CALJACFG_01050	IPR036388; IPR002831; IPR036390; IPR021586; IPR011991	Winged helix-like DNA-binding domain superfamily; Transcription regulator TrmB, N-terminal; Winged helix DNA-binding domain superfamily; Transcription regulator TrmB, C-terminal; ArsR-like helix-turn-helix domain	PF01978; PF11495	Sugar-specific transcriptional regulator TrmB; Archaeal transcriptional regulator TrmB	-	-
GCA_000008085-CALJACFG_01060	-	-	-	-	-	-
GCA_000008085-CALJACFG_01070	-	-	-	-	-	-
GCA_000008085-CALJACFG_01080	IPR000911; IPR036769; IPR020784; IPR036796; IPR020783	Ribosomal protein L11/L12; Ribosomal protein L11, C-terminal domain superfamily; Ribosomal protein L11, N-terminal; Ribosomal protein L11/L12, N-terminal domain superfamily; Ribosomal protein L11, C-terminal	PF03946; PF00298	Ribosomal protein L11, N-terminal domain; Ribosomal protein L11, RNA binding domain	GO:0003735|GO:0005840|GO:0006412; GO:0003735|GO:0005840|GO:0006412; GO:0003735|GO:0005840|GO:0006412; GO:0003735|GO:0005840|GO:0006412; GO:0003735|GO:0005840|GO:0006412	-
GCA_000008085-CALJACFG_01090	IPR022878; IPR000194; IPR027417; IPR031686; IPR024034; IPR036121; IPR004100; IPR023366	V-type ATP synthase catalytic alpha chain; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain; P-loop containing nucleoside triphosphate hydrolase; ATPsynthase alpha/beta subunit, N-terminal extension; ATPase, F1/V1 complex, beta/alpha subunit, C-terminal; ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain superfamily; ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain; ATP synthase subunit alpha, N-terminal domain-like superfamily	PF00006; PF16886; PF02874	ATP synthase alpha/beta family, nucleotide-binding domain; ATPsynthase alpha/beta subunit N-term extension; ATP synthase alpha/beta family, beta-barrel domain	GO:0046034; GO:0005524; GO:0046034; GO:0046034|GO:1902600; GO:0046034|GO:1902600	-
GCA_000008085-CALJACFG_01100	IPR015807; IPR006195; IPR004154; IPR036621; IPR004516	Histidine-tRNA ligase; Aminoacyl-tRNA synthetase, class II; Anticodon-binding; Anticodon-binding domain superfamily; Histidine-tRNA ligase/ATP phosphoribosyltransferase regulatory subunit	PF13393; PF03129	Histidyl-tRNA synthetase; Anticodon binding domain	GO:0004821|GO:0005524|GO:0006427; GO:0004821|GO:0005524|GO:0006427; GO:0005737; GO:0005737	-
GCA_000008085-CALJACFG_01110	-	-	-	-	-	-
GCA_000008085-CALJACFG_01120	IPR018282; IPR020924; IPR001377	Ribosomal protein S6e, conserved site; Ribosomal protein S6e, archaeal; Ribosomal protein S6e	PF01092	Ribosomal protein S6e	GO:0003735|GO:0005622|GO:0005840|GO:0006412; GO:0003735|GO:0005840|GO:0006412; GO:0003735|GO:0005622|GO:0005840|GO:0006412; GO:0003735|GO:0005622|GO:0005840|GO:0006412; GO:0003735|GO:0005622|GO:0005840|GO:0006412	-
GCA_000008085-CALJACFG_01130	-	-	-	-	-	-
GCA_000008085-CALJACFG_01140	IPR038069; IPR005140	Pelota/DOM34, N-terminal domain; eRF1 domain 1/Pelota-like	PF03463	eRF1 domain 1	-	-
GCA_000008085-CALJACFG_01150	IPR002905; IPR029063	tRNA methyltransferase, Trm1; S-adenosyl-L-methionine-dependent methyltransferase	PF02005	N2,N2-dimethylguanosine tRNA methyltransferase	GO:0003723|GO:0004809|GO:0008033; GO:0003723|GO:0004809|GO:0008033; GO:0003723|GO:0004809|GO:0008033	-
GCA_000008085-CALJACFG_01160	IPR020568; IPR014721	Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup	-	-	-	-
GCA_000008085-CALJACFG_01170	IPR001247; IPR020568; IPR015847; IPR036345; IPR027408	Exoribonuclease, phosphorolytic domain 1; Ribosomal protein S5 domain 2-type fold; Exoribonuclease, phosphorolytic domain 2; Exoribonuclease, PH domain 2 superfamily; PNPase/RNase PH domain superfamily	PF01138; PF03725	3' exoribonuclease family, domain 1; 3' exoribonuclease family, domain 2	-	-
GCA_000008085-CALJACFG_01180	IPR012676; IPR031662; IPR004095; IPR027417; IPR012675; IPR006073	TGS-like; GTP binding protein, second domain; TGS; P-loop containing nucleoside triphosphate hydrolase; Beta-grasp domain superfamily; GTP binding domain	PF16897; PF02824; PF01926	C-terminal region of MMR_HSR1 domain; TGS domain; 50S ribosome-binding GTPase	GO:0005525	-
GCA_000008085-CALJACFG_01190	IPR022803; IPR002739	Ribosomal protein L5 domain superfamily; Uncharacterised protein family UPF0201	PF01877	RNA binding	-	-
GCA_000008085-CALJACFG_01200	IPR003607; IPR006674	HD/PDEase domain; HD domain	PF01966	HD domain	-	-
GCA_000008085-CALJACFG_01210	IPR002306; IPR014729; IPR002305	Tryptophan-tRNA ligase; Rossmann-like alpha/beta/alpha sandwich fold; Aminoacyl-tRNA synthetase, class Ic	PF00579	tRNA synthetases class I (W and Y)	GO:0000166|GO:0004830|GO:0005524|GO:0005737|GO:0006436; GO:0000166|GO:0004830|GO:0005524|GO:0005737|GO:0006436; GO:0000166|GO:0004830|GO:0005524|GO:0005737|GO:0006436; GO:0000166|GO:0004830|GO:0005524|GO:0005737|GO:0006436; GO:0000166|GO:0004830|GO:0005524|GO:0005737|GO:0006436; GO:0000166|GO:0004812|GO:0005524|GO:0006418; GO:0000166|GO:0004830|GO:0005524|GO:0005737|GO:0006436	-
GCA_000008085-CALJACFG_01220	-	-	-	-	-	-
GCA_000008085-CALJACFG_01230	IPR038763	DHH phosphoesterase superfamily	-	-	-	-
GCA_000008085-CALJACFG_01240	IPR027417; IPR020618	P-loop containing nucleoside triphosphate hydrolase; Adenylate kinase isoenzyme 6	PF13238	AAA domain	GO:0004017|GO:0005524	-
GCA_000008085-CALJACFG_01250	IPR027417; IPR025669	P-loop containing nucleoside triphosphate hydrolase; AAA domain	PF13614	AAA domain	-	-
GCA_000008085-CALJACFG_01260	-	-	-	-	-	-
GCA_000008085-CALJACFG_01270	-	-	-	-	-	-
GCA_000008085-CALJACFG_01280	-	-	-	-	-	-
GCA_000008085-CALJACFG_01290	IPR001279; IPR036866	Metallo-beta-lactamase; Ribonuclease Z/Hydroxyacylglutathione hydrolase-like	PF12706	Beta-lactamase superfamily domain	-	-
GCA_000008085-CALJACFG_01300	IPR004804; IPR036511; IPR002616	tRNA-guanine(15) transglycosylase; Queuine tRNA-ribosyltransferase-like; tRNA-guanine(15) transglycosylase-like	PF01702	Queuine tRNA-ribosyltransferase	GO:0006400|GO:0016763; GO:0006400|GO:0016763; GO:0006400|GO:0016763; GO:0006400|GO:0016763; GO:0006400|GO:0016763	-
GCA_000008085-CALJACFG_01310	IPR020813; IPR000692; IPR029063	Fibrillarin, conserved site; Fibrillarin; S-adenosyl-L-methionine-dependent methyltransferase	PF01269	Fibrillarin	GO:0003723|GO:0006364|GO:0008168; GO:0003723|GO:0006364|GO:0008168; GO:0003723|GO:0006364|GO:0008168; GO:0003723|GO:0006364|GO:0008168; GO:0003723|GO:0006364|GO:0008168; GO:0003723|GO:0006364|GO:0008168; GO:0003723|GO:0006364|GO:0008168; GO:0003723|GO:0006364|GO:0008168; GO:0003723|GO:0006364|GO:0008168; GO:0003723|GO:0006364|GO:0008168; GO:0003723|GO:0006364|GO:0008168; GO:0003723|GO:0006364|GO:0008168	-
GCA_000008085-CALJACFG_01320	IPR006034; IPR027475; IPR011878; IPR006033; IPR037222; IPR027474; IPR027473; IPR037152; IPR036152	Asparaginase/glutaminase-like; Asparaginase/glutaminase, active site 2; Glutamyl-tRNA(Gln) amidotransferase subunit  D; L-asparaginase, type I; GatD, N-terminal; L-asparaginase, N-terminal; L-asparaginase, C-terminal; L-asparaginase, N-terminal domain superfamily; Asparaginase/glutaminase-like superfamily	PF00710	Asparaginase, N-terminal	GO:0006450; GO:0004067|GO:0006520; GO:0006450; GO:0006450; GO:0006450	-
GCA_000008085-CALJACFG_01330	IPR000305; IPR002837	GIY-YIG endonuclease; Protein of unknown function DUF123	PF01986	Domain of unknown function DUF123	-	-
GCA_000008085-CALJACFG_01340	IPR038152; IPR031730; IPR003696	Carbamoyltransferase, C-terminal domain superfamily; Carbamoyltransferase, C-terminal; Carbamoyltransferase	PF16861; PF02543	Carbamoyltransferase C-terminus; Carbamoyltransferase N-terminus	GO:0003824|GO:0009058	-
GCA_000008085-CALJACFG_01350	IPR002591; IPR017850; IPR017849	Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase; Alkaline-phosphatase-like, core domain superfamily; Alkaline phosphatase-like, alpha/beta/alpha	PF01663	Type I phosphodiesterase / nucleotide pyrophosphatase	GO:0003824; GO:0003824; GO:0003824	-
GCA_000008085-CALJACFG_01360	IPR006196; IPR001253; IPR012340	RNA-binding domain, S1, IF1 type; Translation initiation factor 1A (eIF-1A); Nucleic acid-binding, OB-fold	PF01176	Translation initiation factor 1A / IF-1	GO:0003723|GO:0003743|GO:0006413; GO:0003743|GO:0006413; GO:0003743|GO:0006413; GO:0003723|GO:0003743|GO:0006413; GO:0003743|GO:0006413; GO:0003743|GO:0006413; GO:0003743|GO:0006413	-
GCA_000008085-CALJACFG_01370	IPR037284; IPR000825	SUF system FeS cluster assembly, SufBD superfamily; SUF system FeS cluster assembly, SufBD	PF01458	Uncharacterized protein family (UPF0051)	GO:0016226	-
GCA_000008085-CALJACFG_01380	IPR002848; IPR036081	Translin family; Translin superfamily	PF01997	Translin family	GO:0043565; GO:0043565; GO:0043565	-
GCA_000008085-CALJACFG_01390	IPR003008; IPR024757; IPR000158; IPR018316; IPR036525; IPR008280	Tubulin/FtsZ, GTPase domain; Cell division protein FtsZ, C-terminal; Cell division protein FtsZ; Tubulin/FtsZ, 2-layer sandwich domain; Tubulin/FtsZ, GTPase domain superfamily; Tubulin/FtsZ, C-terminal	PF00091; PF12327	Tubulin/FtsZ family, GTPase domain; FtsZ family, C-terminal domain	GO:0003924; GO:0003924; GO:0003924; GO:0003924; GO:0003924; GO:0003924; GO:0005525; GO:0005525; GO:0005525	-
GCA_000008085-CALJACFG_01400	-	-	-	-	-	-
GCA_000008085-CALJACFG_01410	-	-	-	-	-	-
GCA_000008085-CALJACFG_01420	-	-	-	-	-	-
GCA_000008085-CALJACFG_01430	-	-	-	-	-	-
GCA_000008085-CALJACFG_01440	-	-	-	-	-	-
GCA_000008085-CALJACFG_01450	-	-	-	-	-	-
GCA_000008085-CALJACFG_01460	-	-	-	-	-	-
GCA_000008085-CALJACFG_01470	-	-	-	-	-	-
GCA_000008085-CALJACFG_01480	IPR002194; IPR002423; IPR027413; IPR027410; IPR012714; IPR027409; IPR017998	Chaperonin TCP-1, conserved site; Chaperonin Cpn60/TCP-1 family; GroEL-like equatorial domain superfamily; TCP-1-like chaperonin intermediate domain superfamily; Thermosome, archaeal; GroEL-like apical domain superfamily; Chaperone tailless complex polypeptide 1 (TCP-1)	PF00118	TCP-1/cpn60 chaperonin family	GO:0005524|GO:0006457|GO:0051082; GO:0005524; GO:0005524|GO:0006457|GO:0051082; GO:0005524|GO:0006457|GO:0051082; GO:0005524|GO:0006457|GO:0051082; GO:0005524|GO:0006457|GO:0051082	-
GCA_000008085-CALJACFG_01490	IPR005734; IPR003594; IPR020568; IPR036890; IPR015320; IPR014721	DNA topoisomerase VI, subunit B; Histidine kinase/HSP90-like ATPase; Ribosomal protein S5 domain 2-type fold; Histidine kinase/HSP90-like ATPase superfamily; DNA topoisomerase VI, subunit B, transducer; Ribosomal protein S5 domain 2-type fold, subgroup	PF02518; PF09239	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase; Topoisomerase VI B subunit, transducer	GO:0003677|GO:0003918|GO:0005524|GO:0006265; GO:0003677|GO:0003918|GO:0005524|GO:0006265; GO:0003677|GO:0003918|GO:0006265; GO:0003677|GO:0003918|GO:0005524|GO:0006265; GO:0003677|GO:0003918|GO:0005524|GO:0006265; GO:0003677|GO:0003918|GO:0006265; GO:0003677|GO:0003918|GO:0006265	-
GCA_000008085-CALJACFG_01500	IPR004451; IPR001387; IPR010982	Conserved hypothetical protein CHP00270; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain superfamily	PF01381	Helix-turn-helix	GO:0043565; GO:0043565; GO:0043565; GO:0043565; GO:0003677	-
GCA_000008085-CALJACFG_01510	IPR013000; IPR019970; IPR023574; IPR002136	Ribosomal protein L4/L1e, eukaryotic/archaeal, conserved site; Ribosomal protein L4; Ribosomal protein L4 domain superfamily; Ribosomal protein L4/L1e	PF00573	Ribosomal protein L4/L1 family	GO:0003735|GO:0005840|GO:0006412|GO:0019843; GO:0003735|GO:0005840|GO:0006412; GO:0003735|GO:0005840|GO:0006412; GO:0003735|GO:0005840|GO:0006412|GO:0019843; GO:0003735|GO:0005840|GO:0006412	-
GCA_000008085-CALJACFG_01520	-	-	-	-	-	-
GCA_000008085-CALJACFG_01530	IPR001602; IPR035917	Uncharacterised protein family UPF0047; YjbQ-like superfamily	PF01894	Uncharacterised protein family UPF0047	-	-
GCA_000008085-CALJACFG_01540	IPR006638; IPR007197; IPR006158; IPR023980; IPR023404; IPR020612	Elp3/MiaB/NifB; Radical SAM; Cobalamin (vitamin B12)-binding domain; Conserved hypothetical protein CHP04013, B12-binding/radical SAM-type; Radical SAM, alpha/beta horseshoe; Methylthiotransferase, conserved site	PF04055; PF02310	Radical SAM superfamily; B12 binding domain	GO:0003824|GO:0051536; GO:0003824|GO:0051536; GO:0031419|GO:0046872; GO:0031419|GO:0046872; GO:0051539; GO:0003824|GO:0051536	-
GCA_000008085-CALJACFG_01550	IPR036883; IPR002836	PDCD5-like superfamily; PDCD5-like	PF01984	Double-stranded DNA-binding domain	GO:0003677; GO:0003677; GO:0003677; GO:0003677	-
GCA_000008085-CALJACFG_01560	IPR027417; IPR023477	P-loop containing nucleoside triphosphate hydrolase; Adenylate kinase AdkA	PF13207	AAA domain	GO:0004017; GO:0004017	-
GCA_000008085-CALJACFG_01570	-	-	-	-	-	-
GCA_000008085-CALJACFG_01580	IPR008229; IPR011068; IPR015329; IPR002934	tRNA nucleotidyltransferase, archaea; Nucleotidyltransferase, class I-like, C-terminal; tRNA nucleotidyltransferase, substrate binding; Polymerase, nucleotidyl transferase domain	PF09249; PF01909	tRNA nucleotidyltransferase, second domain; Nucleotidyltransferase domain	GO:0001680|GO:0003723|GO:0004810; GO:0003723|GO:0016779|GO:0031123; GO:0001680|GO:0003723|GO:0004810; GO:0004810|GO:0016437; GO:0001680|GO:0003723|GO:0004810; GO:0001680|GO:0003723|GO:0004810; GO:0016779	-
GCA_000008085-CALJACFG_01590	-	-	-	-	-	-
GCA_000008085-CALJACFG_01600	-	-	-	-	-	-
GCA_000008085-CALJACFG_01610	-	-	-	-	-	-
GCA_000008085-CALJACFG_01620	IPR014724; IPR007121; IPR007646; IPR037033; IPR007641; IPR007120; IPR015712; IPR007647; IPR019969	RNA polymerase Rpb2, OB-fold; RNA polymerase, beta subunit, conserved site; RNA polymerase Rpb2, domain 4; DNA-directed RNA polymerase, subunit 2, hybrid-binding domain superfamily; RNA polymerase Rpb2, domain 7; DNA-directed RNA polymerase, subunit 2, hybrid-binding domain; DNA-directed RNA polymerase, subunit 2; RNA polymerase Rpb2, domain 5; DNA-directed RNA polymerase subunit B (Rpo2)	PF04566; PF04560; PF00562; PF04567	RNA polymerase Rpb2, domain 4; RNA polymerase Rpb2, domain 7; RNA polymerase Rpb2, domain 6; RNA polymerase Rpb2, domain 5	GO:0003899; GO:0003677|GO:0003899|GO:0006351; GO:0003677|GO:0003899|GO:0006351; GO:0003677|GO:0003899|GO:0006351; GO:0003677|GO:0003899|GO:0006351; GO:0003677|GO:0003899|GO:0006351; GO:0003899|GO:0006351|GO:0032549; GO:0006351; GO:0003899|GO:0006351|GO:0032549; GO:0003677|GO:0003899|GO:0006351|GO:0008270	-
GCA_000008085-CALJACFG_01630	IPR005225; IPR006073; IPR027417	Small GTP-binding protein domain; GTP binding domain; P-loop containing nucleoside triphosphate hydrolase	PF01926	50S ribosome-binding GTPase	GO:0005525; GO:0005525; GO:0005525; GO:0005525; GO:0005525	-
GCA_000008085-CALJACFG_01640	IPR007374; IPR015947	ASCH domain; PUA-like superfamily	PF04266	ASCH domain	-	-
GCA_000008085-CALJACFG_01650	-	-	-	-	-	-
GCA_000008085-CALJACFG_01660	IPR036610; IPR008914; IPR005247	PEBP-like superfamily; Phosphatidylethanolamine-binding protein; YbhB/YbcL	PF01161	Phosphatidylethanolamine-binding protein	-	-
GCA_000008085-CALJACFG_01670	-	-	-	-	-	-
GCA_000008085-CALJACFG_01680	IPR002549	Transmembrane protein TqsA-like	PF01594	AI-2E family transporter	-	-
GCA_000008085-CALJACFG_01690	-	-	-	-	-	-
GCA_000008085-CALJACFG_01700	-	-	-	-	-	-
GCA_000008085-CALJACFG_01710	-	-	-	-	-	-
GCA_000008085-CALJACFG_01720	-	-	-	-	-	-
GCA_000008085-CALJACFG_01730	IPR029063; IPR007848	S-adenosyl-L-methionine-dependent methyltransferase; Methyltransferase small domain	PF05175	Methyltransferase small domain	GO:0008168	-
GCA_000008085-CALJACFG_01740	IPR002699	ATPase, V1 complex, subunit D	PF01813	ATP synthase subunit D	GO:0042626; GO:0042626; GO:0042626	-
GCA_000008085-CALJACFG_01750	IPR002208; IPR023201; IPR019561	SecY/SEC61-alpha family; SecY domain superfamily; Translocon Sec61/SecY, plug domain	PF10559; PF00344	Plug domain of Sec61p; SecY translocase	GO:0015031|GO:0016020; GO:0015031|GO:0016020; GO:0015031|GO:0016020	-
GCA_000008085-CALJACFG_01760	IPR003959; IPR013748; IPR027417; IPR023748; IPR003593; IPR008921	ATPase, AAA-type, core; Replication factor C, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Replication factor C small subunit, archaeal; AAA+ ATPase domain; DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal	PF00004; PF08542	ATPase family associated with various cellular activities (AAA); Replication factor C C-terminal domain	GO:0005524; GO:0003689|GO:0005524|GO:0005663|GO:0006260; GO:0003677|GO:0006260	-
GCA_000008085-CALJACFG_01770	IPR001482; IPR027417	Type II/IV secretion system protein; P-loop containing nucleoside triphosphate hydrolase	PF00437	Type II/IV secretion system protein	-	-
GCA_000008085-CALJACFG_01780	-	-	-	-	-	-
GCA_000008085-CALJACFG_01790	IPR029044; IPR001173	Nucleotide-diphospho-sugar transferases; Glycosyltransferase 2-like	PF00535	Glycosyl transferase family 2	-	-
GCA_000008085-CALJACFG_01800	IPR007645; IPR007642; IPR007644; IPR037034; IPR015712	RNA polymerase Rpb2, domain 3; RNA polymerase Rpb2, domain 2; RNA polymerase, beta subunit, protrusion; RNA polymerase Rpb2, domain 2 superfamily; DNA-directed RNA polymerase, subunit 2	PF04565; PF04561; PF04563	RNA polymerase Rpb2, domain 3; RNA polymerase Rpb2, domain 2; RNA polymerase beta subunit	GO:0003677|GO:0003899|GO:0006351; GO:0003677|GO:0003899|GO:0006351; GO:0003677|GO:0003899|GO:0006351; GO:0003677|GO:0003899|GO:0006351; GO:0003899|GO:0006351|GO:0032549	-
GCA_000008085-CALJACFG_01810	IPR003838; IPR025857	ABC transporter permease protein domain; MacB-like periplasmic core domain	PF02687; PF12704	FtsX-like permease family; MacB-like periplasmic core domain	GO:0016020	-
GCA_000008085-CALJACFG_01820	IPR014774; IPR010624; IPR027417; IPR022475	KaiC-like domain; KaiC domain; P-loop containing nucleoside triphosphate hydrolase; Uncharacterised protein family UPF0273, KaiC-like	PF06745	KaiC	GO:0005524	-
GCA_000008085-CALJACFG_01830	IPR002906; IPR038582; IPR022845; IPR011332	Ribosomal protein S27a; S27a-like superfamily; Ribosomal protein S27ae; Zinc-binding ribosomal protein	PF01599	Ribosomal protein S27a	GO:0003735|GO:0005840|GO:0006412; GO:0003735|GO:0005840|GO:0006412; GO:0006412	-
GCA_000008085-CALJACFG_01840	IPR015011; IPR002320; IPR004154; IPR023509; IPR002314; IPR006195; IPR036621	Threonyl-tRNA synthetase, editing domain, archaea; Threonine-tRNA ligase, class IIa; Anticodon-binding; D-aminoacyl-tRNA deacylase-like superfamily; Aminoacyl-tRNA synthetase, class II (G/ P/ S/T); Aminoacyl-tRNA synthetase, class II; Anticodon-binding domain superfamily	PF03129; PF00587; PF08915	Anticodon binding domain; tRNA synthetase class II core domain (G, H, P, S and T); Archaea-specific editing domain of threonyl-tRNA synthetase	GO:0004829|GO:0005524|GO:0005737|GO:0008270; GO:0004829|GO:0005524|GO:0005737|GO:0006435; GO:0004829|GO:0005524|GO:0005737|GO:0006435; GO:0004829|GO:0005524|GO:0005737|GO:0006435; GO:0004829|GO:0005524|GO:0005737|GO:0006435; GO:0004829|GO:0005524|GO:0005737|GO:0006435; GO:0004829|GO:0005524|GO:0005737|GO:0006435; GO:0004829|GO:0005524|GO:0005737|GO:0006435; GO:0000166|GO:0004812|GO:0005524|GO:0006418; GO:0004829|GO:0005524|GO:0005737|GO:0008270	-
GCA_000008085-CALJACFG_01850	IPR014722; IPR008991; IPR039660	Ribosomal protein L2, domain 2; Translation protein SH3-like domain superfamily; Ribosomal protein L14	-	-	GO:0003723|GO:0003735; GO:0003723|GO:0003735	-
GCA_000008085-CALJACFG_01860	IPR029064; IPR039109; IPR004038; IPR000231	50S ribosomal protein L30e-like; Ribosomal protein L30/YlxQ; Ribosomal protein L7Ae/L30e/S12e/Gadd45; Ribosomal protein L30e	PF01248	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	GO:0003723; GO:0003735|GO:0005622|GO:0005840|GO:0006412	-
GCA_000008085-CALJACFG_01870	IPR009019; IPR015946; IPR025249	K homology domain superfamily, prokaryotic type; K homology domain-like, alpha/beta; KH domain, NusA-like	PF13184	NusA-like KH domain	GO:0003723; GO:0003723	-
GCA_000008085-CALJACFG_01880	IPR008193; IPR036603; IPR022905; IPR009025	DNA-directed RNA polymerase Rpb11, 13-16kDa subunit, conserved site; RNA polymerase, RBP11-like subunit; DNA-directed RNA polymerase subunit L (Rpo11); DNA-directed RNA polymerase, RBP11-like dimerisation domain	PF13656	RNA polymerase Rpb3/Rpb11 dimerisation domain	GO:0003677|GO:0003899|GO:0006351; GO:0006351|GO:0046983; GO:0003899|GO:0006351; GO:0006351|GO:0046983; GO:0006351|GO:0046983	-
